Config_FD,N_FD,Rumore_%,Fold,Seed,Modello,IM,IP,IH,IH_min,IM_FD1,IM_FD2,IM_FD3,IM_FD4,Colonne_sporcate,Righe_train,Righe_train_sporcate,Righe_test,Righe_test_modificate,Accuracy,Precision,Recall,F1_weighted,F1_macro,Tempo_s,Iterazioni,Tempo_lavoro_s,Baseline_condivisa
C3,3,35,2,1235,Logistic Regression,836714,44514,15816,14651,5384,365353,466254,,13,44514,15579,22256,0,0.7433950395398994,0.7394576053259967,0.7433950395398994,0.7409492591343484,0.7409480052333357,3.9,250.0,262.5,False
C3,3,35,2,1235,Random Forest,836714,44514,15816,14651,5384,365353,466254,,13,44514,15579,22256,0,0.9673346513299784,0.9672810240419392,0.9673346513299784,0.9672534522477462,0.9672529102080019,21.8,,262.5,False
C3,3,35,2,1235,Decision Tree,836714,44514,15816,14651,5384,365353,466254,,13,44514,15579,22256,0,0.9566409058231489,0.9566405740094563,0.9566409058231489,0.9566365040522775,0.95663579042731,13.2,,262.5,False
C3,3,35,2,1235,Neural Network,836714,44514,15816,14651,5384,365353,466254,,13,44514,15579,22256,0,0.9568206326383897,0.9568539377016932,0.9568206326383897,0.9568214288394662,0.9568208392569847,222.7,131.0,262.5,False
C4,4,35,0,1035,Logistic Regression,2554936,44513,16029,15158,5507,366462,464775,1726277,18,44513,15579,22257,0,0.7275014602147639,0.7226150137787917,0.7275014602147639,0.7244282023383618,0.7244319595448727,3.9,226.0,250.7,False
C4,4,35,0,1035,Random Forest,2554936,44513,16029,15158,5507,366462,464775,1726277,18,44513,15579,22257,0,0.9665723143280766,0.9665270510993101,0.9665723143280766,0.966470870832996,0.9664713173579195,24.5,,250.7,False
C4,4,35,0,1035,Decision Tree,2554936,44513,16029,15158,5507,366462,464775,1726277,18,44513,15579,22257,0,0.960551736532327,0.9604506382740196,0.960551736532327,0.9604748511723448,0.9604753525313295,13.4,,250.7,False
C4,4,35,0,1035,Neural Network,2554936,44513,16029,15158,5507,366462,464775,1726277,18,44513,15579,22257,0,0.9572269398391517,0.9571289509522048,0.9572269398391517,0.9571593044397727,0.9571598618457665,207.6,122.0,250.7,False
C4,4,35,1,1135,Logistic Regression,2497490,44513,16024,15175,5268,359106,456880,1684025,18,44513,15579,22257,0,0.7252999056476614,0.7201625018355189,0.7252999056476614,0.7221011880231696,0.7220990515934003,3.2,194.0,233.2,False
C4,4,35,1,1135,Random Forest,2497490,44513,16024,15175,5268,359106,456880,1684025,18,44513,15579,22257,0,0.9694927438558656,0.9694374227917038,0.9694927438558656,0.969415090242623,0.9694150640105093,22.7,,233.2,False
C4,4,35,1,1135,Decision Tree,2497490,44513,16024,15175,5268,359106,456880,1684025,18,44513,15579,22257,0,0.9587096194455677,0.9586136305217459,0.9587096194455677,0.9586515674561351,0.9586514075428376,14.4,,233.2,False
C4,4,35,1,1135,Neural Network,2497490,44513,16024,15175,5268,359106,456880,1684025,18,44513,15579,22257,0,0.9587545491306106,0.9587675704323761,0.9587545491306106,0.9587481649333423,0.9587482303672203,191.6,114.0,233.2,False
C4,4,35,2,1235,Logistic Regression,2603937,44514,16025,15165,5384,365353,466254,1775090,18,44514,15579,22256,0,0.7346782890007189,0.7301875423250228,0.7346782890007189,0.7318166393119491,0.7318154355965858,3.7,214.0,203.1,False
C4,4,35,2,1235,Random Forest,2603937,44514,16025,15165,5384,365353,466254,1775090,18,44514,15579,22256,0,0.9666157440690151,0.9665307404153318,0.9666157440690151,0.9665202185857883,0.9665196374065858,23.9,,203.1,False
C4,4,35,2,1235,Decision Tree,2603937,44514,16025,15165,5384,365353,466254,1775090,18,44514,15579,22256,0,0.9556524083393242,0.9555737793672785,0.9556524083393242,0.95560458896632,0.9556038805201746,14.5,,203.1,False
C4,4,35,2,1235,Neural Network,2603937,44514,16025,15165,5384,365353,466254,1775090,18,44514,15579,22256,0,0.9578091301222142,0.9577258020609912,0.9578091301222142,0.9576750893362675,0.9576743116162776,159.8,94.0,203.1,False
C1,1,40,0,1040,Logistic Regression,6146,7730,2117,2117,6146,,,,10,44513,17805,22257,0,0.9222267151907265,0.9218086032487169,0.9222267151907265,0.9218587778263393,0.9218597103069813,3.0,172.0,211.5,False
C1,1,40,0,1040,Random Forest,6146,7730,2117,2117,6146,,,,10,44513,17805,22257,0,0.9662128768477333,0.9661706053400896,0.9662128768477333,0.9660919133904444,0.9660923789959865,22.1,,211.5,False
C1,1,40,0,1040,Decision Tree,6146,7730,2117,2117,6146,,,,10,44513,17805,22257,0,0.9596082131464259,0.9595460072238112,0.9596082131464259,0.9595152995244473,0.9595157466872649,9.1,,211.5,False
C1,1,40,0,1040,Neural Network,6146,7730,2117,2117,6146,,,,10,44513,17805,22257,0,0.9614952599182279,0.9614035181209701,0.9614952599182279,0.9614204460112374,0.9614210183011673,176.5,105.0,211.5,False
C1,1,40,2,1240,Logistic Regression,5908,7533,2142,2142,5908,,,,10,44514,17805,22256,0,0.9175952552120776,0.9172139494394803,0.9175952552120776,0.9171837776582672,0.9171825454276303,2.9,171.0,231.7,False
C1,1,40,2,1240,Random Forest,5908,7533,2142,2142,5908,,,,10,44514,17805,22256,0,0.9643242271746945,0.9642954329716024,0.9643242271746945,0.9642099434018906,0.9642094056702352,22.6,,231.7,False
C1,1,40,2,1240,Decision Tree,5908,7533,2142,2142,5908,,,,10,44514,17805,22256,0,0.957764198418404,0.9576786390165988,0.957764198418404,0.9577121684435462,0.9577114696765229,7.9,,231.7,False
C1,1,40,2,1240,Neural Network,5908,7533,2142,2142,5908,,,,10,44514,17805,22256,0,0.9579439252336449,0.9578996277923638,0.9579439252336449,0.9578293862307976,0.9578286341594447,197.5,115.0,231.7,False
C1,1,40,1,1140,Logistic Regression,5939,7650,2220,2220,5939,,,,10,44513,17805,22257,0,0.9212382621197825,0.9209838661534585,0.9212382621197825,0.9210346534869953,0.9210346539106393,3.0,185.0,266.3,False
C1,1,40,1,1140,Random Forest,5939,7650,2220,2220,5939,,,,10,44513,17805,22257,0,0.9684144314148357,0.9683474937654427,0.9684144314148357,0.9683374036195781,0.96833737614753,22.8,,266.3,False
C1,1,40,1,1140,Decision Tree,5939,7650,2220,2220,5939,,,,10,44513,17805,22257,0,0.957541447634452,0.9574861390505759,0.957541447634452,0.9575082810853526,0.9575081222458264,7.2,,266.3,False
C1,1,40,1,1140,Neural Network,5939,7650,2220,2220,5939,,,,10,44513,17805,22257,0,0.9612706114930134,0.9611934824191721,0.9612706114930134,0.9612097189455441,0.961209749730793,232.5,140.0,266.3,False
C2,2,40,0,1040,Logistic Regression,407038,44513,16328,16034,6146,400892,,,11,44513,17805,22257,0,0.7188749606865256,0.7149485439445028,0.7188749606865256,0.7166004900928119,0.7166046010042302,4.2,247.0,213.6,False
C2,2,40,0,1040,Random Forest,407038,44513,16328,16034,6146,400892,,,11,44513,17805,22257,0,0.9650896347216606,0.9650287357970312,0.9650896347216606,0.9649749474216125,0.9649754638751388,24.8,,213.6,False
C2,2,40,0,1040,Decision Tree,407038,44513,16328,16034,6146,400892,,,11,44513,17805,22257,0,0.9552051040122209,0.9550659983254106,0.9552051040122209,0.9550767698671039,0.9550773308276563,14.9,,213.6,False
C2,2,40,0,1040,Neural Network,407038,44513,16328,16034,6146,400892,,,11,44513,17805,22257,0,0.9556094711776071,0.9555322990624626,0.9556094711776071,0.955508903839096,0.955509514175513,168.8,103.0,213.6,False
C2,2,40,1,1140,Logistic Regression,404590,44513,16294,15999,5939,398651,,,11,44513,17805,22257,0,0.7160443905288224,0.7111106884115176,0.7160443905288224,0.7130403046722336,0.713037588934777,4.0,237.0,217.2,False
C2,2,40,1,1140,Random Forest,404590,44513,16294,15999,5939,398651,,,11,44513,17805,22257,0,0.9671564002336344,0.967069709840295,0.9671564002336344,0.9670796530213361,0.967079618417771,23.7,,217.2,False
C2,2,40,1,1140,Decision Tree,404590,44513,16294,15999,5939,398651,,,11,44513,17805,22257,0,0.954216650941277,0.9541903670603568,0.954216650941277,0.9541931258300761,0.9541929186444141,14.4,,217.2,False
C2,2,40,1,1140,Neural Network,404590,44513,16294,15999,5939,398651,,,11,44513,17805,22257,0,0.9566877836186368,0.9566250306481777,0.9566877836186368,0.9566492493136204,0.9566491887814159,174.3,107.0,217.2,False
C2,2,40,2,1240,Logistic Regression,409697,44514,16284,15985,5908,403789,,,11,44514,17805,22256,0,0.7242541337167505,0.7199709048097112,0.7242541337167505,0.7215873992983675,0.7215862889236474,4.1,243.0,233.3,False
C2,2,40,2,1240,Random Forest,409697,44514,16284,15985,5908,403789,,,11,44514,17805,22256,0,0.9652228612508986,0.9651907283675312,0.9652228612508986,0.9651357734853337,0.9651352476667954,23.3,,233.3,False
C2,2,40,2,1240,Decision Tree,409697,44514,16284,15985,5908,403789,,,11,44514,17805,22256,0,0.9534956865564342,0.9534279734259226,0.9534956865564342,0.95345582533049,0.9534552525022336,13.4,,233.3,False
C2,2,40,2,1240,Neural Network,409697,44514,16284,15985,5908,403789,,,11,44514,17805,22256,0,0.9508447160316319,0.9512727716096684,0.9508447160316319,0.9509618088939846,0.9509609725568435,191.6,114.0,233.3,False
C3,3,40,0,1040,Logistic Regression,924679,44513,18152,16723,6146,400892,518015,,13,44513,17805,22257,0,0.7201329918677271,0.7156640570941478,0.7201329918677271,0.71745396591533,0.7174582026947198,4.0,249.0,208.9,False
C3,3,40,0,1040,Random Forest,924679,44513,18152,16723,6146,400892,518015,,13,44513,17805,22257,0,0.964864986296446,0.9648117353741087,0.964864986296446,0.964761521378731,0.9647619923347154,24.1,,208.9,False
C3,3,40,0,1040,Decision Tree,924679,44513,18152,16723,6146,400892,518015,,13,44513,17805,22257,0,0.954665947791706,0.9545520273773893,0.954665947791706,0.9545403074843664,0.9545409585962616,14.2,,208.9,False
C3,3,40,0,1040,Neural Network,924679,44513,18152,16723,6146,400892,518015,,13,44513,17805,22257,0,0.9566428539335939,0.9565504497135516,0.9566428539335939,0.9565335654312381,0.9565341812191039,165.6,98.0,208.9,False
C3,3,40,1,1140,Logistic Regression,921201,44513,18137,16717,5939,398651,516966,,13,44513,17805,22257,0,0.7153255155681358,0.710346715398064,0.7153255155681358,0.712309783463893,0.7123069119777056,3.8,229.0,251.8,False
C3,3,40,1,1140,Random Forest,921201,44513,18137,16717,5939,398651,516966,,13,44513,17805,22257,0,0.9663925955879049,0.9663005931557979,0.9663925955879049,0.9663148561414892,0.96631482361151,24.4,,251.8,False
C3,3,40,1,1140,Decision Tree,921201,44513,18137,16717,5939,398651,516966,,13,44513,17805,22257,0,0.9535427056656333,0.9534815335949265,0.9535427056656333,0.9535083714053523,0.9535081309794945,14.8,,251.8,False
C3,3,40,1,1140,Neural Network,921201,44513,18137,16717,5939,398651,516966,,13,44513,17805,22257,0,0.9564182055083794,0.9563366186741348,0.9564182055083794,0.9563566329587478,0.9563565264700774,207.8,125.0,251.8,False
C3,3,40,2,1240,Logistic Regression,917674,44514,18078,16653,5908,403789,508305,,13,44514,17805,22256,0,0.7229511143062545,0.7180021335613774,0.7229511143062545,0.7197597383071942,0.7197584632659202,4.3,257.0,224.8,False
C3,3,40,2,1240,Random Forest,917674,44514,18078,16653,5908,403789,508305,,13,44514,17805,22256,0,0.9647286125089863,0.9647146293687582,0.9647286125089863,0.9646262901148183,0.9646257463141215,23.4,,224.8,False
C3,3,40,2,1240,Decision Tree,917674,44514,18078,16653,5908,403789,508305,,13,44514,17805,22256,0,0.9545291157440691,0.9544164466630142,0.9545291157440691,0.9544560693706156,0.9544554337041866,14.4,,224.8,False
C3,3,40,2,1240,Neural Network,917674,44514,18078,16653,5908,403789,508305,,13,44514,17805,22256,0,0.9530463695183321,0.9529558287766589,0.9530463695183321,0.9529572515398733,0.9529564377415705,181.8,108.0,224.8,False
C4,4,40,0,1040,Logistic Regression,2821372,44513,18409,17328,6146,400892,518015,1905515,18,44513,17805,22257,0,0.7096194455676865,0.7041353846920649,0.7096194455676865,0.7062748992007857,0.7062791462220374,3.6,205.0,215.4,False
C4,4,40,0,1040,Random Forest,2821372,44513,18409,17328,6146,400892,518015,1905515,18,44513,17805,22257,0,0.9655838612571326,0.9655296301882443,0.9655838612571326,0.9654742573936128,0.9654747266813615,26.6,,215.4,False
C4,4,40,0,1040,Decision Tree,2821372,44513,18409,17328,6146,400892,518015,1905515,18,44513,17805,22257,0,0.9574066585793234,0.9573161465532707,0.9574066585793234,0.9572950360593454,0.957295653697857,13.2,,215.4,False
C4,4,40,0,1040,Neural Network,2821372,44513,18409,17328,6146,400892,518015,1905515,18,44513,17805,22257,0,0.9565080648784652,0.9564738239798145,0.9565080648784652,0.9563446701803047,0.9563451941453831,170.8,108.0,215.4,False
C4,4,40,1,1140,Logistic Regression,2830404,44513,18365,17361,5939,398651,516966,1917924,18,44513,17805,22257,0,0.709394797142472,0.7038004213721146,0.709394797142472,0.705961334539575,0.7059585975072136,3.3,194.0,211.1,False
C4,4,40,1,1140,Random Forest,2830404,44513,18365,17361,5939,398651,516966,1917924,18,44513,17805,22257,0,0.9672013299186772,0.9671156957125001,0.9672013299186772,0.9671394728293621,0.9671394564819019,25.5,,211.1,False
C4,4,40,1,1140,Decision Tree,2830404,44513,18365,17361,5939,398651,516966,1917924,18,44513,17805,22257,0,0.9524643932246035,0.9524008446087152,0.9524643932246035,0.9524261290087318,0.9524258570172381,13.6,,211.1,False
C4,4,40,1,1140,Neural Network,2830404,44513,18365,17361,5939,398651,516966,1917924,18,44513,17805,22257,0,0.9542615806263198,0.9541812611960797,0.9542615806263198,0.9541549817514275,0.9541549585489406,167.4,107.0,211.1,False
C4,4,40,2,1240,Logistic Regression,2826859,44514,18333,17321,5908,403789,508305,1917816,18,44514,17805,22256,0,0.7119428468727534,0.7059155941540762,0.7119428468727534,0.7079978871423972,0.7079961915877574,3.7,218.0,225.8,False
C4,4,40,2,1240,Random Forest,2826859,44514,18333,17321,5908,403789,508305,1917816,18,44514,17805,22256,0,0.9653576563623293,0.9653438011865704,0.9653576563623293,0.9652709205839987,0.9652704115997407,24.8,,225.8,False
C4,4,40,2,1240,Decision Tree,2826859,44514,18333,17321,5908,403789,508305,1917816,18,44514,17805,22256,0,0.9563713156002875,0.9562989195875737,0.9563713156002875,0.9563285966300089,0.956327952340315,14.2,,225.8,False
C4,4,40,2,1240,Neural Network,2826859,44514,18333,17321,5908,403789,508305,1917816,18,44514,17805,22256,0,0.9509795111430626,0.9508341911334356,0.9509795111430626,0.9508389214764293,0.950838123727477,182.0,146.0,225.8,False
