Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Unnamed: 109
2025,1,1,7,2,2025-01-07,AA,19805,AA,N914UY,2823,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1749,1743.0,-6.0,0.0,0.0,-1.0,1700-1759,15.0,1758.0,1942.0,12.0,2020,1954.0,-26.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,211.0,191.0,164.0,1.0,1121.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,19,7,2025-01-19,AA,19805,AA,N889NN,3033,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1516,1742.0,146.0,146.0,1.0,9.0,1500-1559,12.0,1754.0,1855.0,11.0,1654,1906.0,132.0,132.0,1.0,8.0,1600-1659,0.0,,0.0,98.0,84.0,61.0,1.0,430.0,2,2.0,0.0,0.0,0.0,130.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,18,6,2025-01-18,WN,19393,WN,N8908Q,4111,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1230,1242.0,12.0,12.0,0.0,0.0,1200-1259,14.0,1256.0,1336.0,4.0,1340,1340.0,0.0,0.0,0.0,0.0,1300-1359,0.0,,0.0,190.0,178.0,160.0,1.0,1090.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,4,6,2025-01-04,UA,19977,UA,N76503,2093,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1826,1854.0,28.0,28.0,1.0,1.0,1800-1859,28.0,1922.0,2200.0,6.0,2138,2206.0,28.0,28.0,1.0,1.0,2100-2159,0.0,,0.0,132.0,132.0,98.0,1.0,787.0,4,23.0,0.0,0.0,0.0,5.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,26,7,2025-01-26,AA,19805,AA,N965NN,1174,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1821,1817.0,-4.0,0.0,0.0,-1.0,1800-1859,14.0,1831.0,2121.0,49.0,2145,2210.0,25.0,25.0,1.0,1.0,2100-2159,0.0,,0.0,204.0,233.0,170.0,1.0,1089.0,5,0.0,0.0,25.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,31,5,2025-01-31,UA,19977,UA,N33714,1712,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1155,1209.0,14.0,14.0,0.0,0.0,1100-1159,27.0,1236.0,1504.0,6.0,1501,1510.0,9.0,9.0,0.0,0.0,1500-1559,0.0,,0.0,126.0,121.0,88.0,1.0,689.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,6,1,2025-01-06,AA,19805,AA,N430AN,3231,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,55,49.0,-6.0,0.0,0.0,-1.0,0001-0559,16.0,105.0,832.0,11.0,904,843.0,-21.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,309.0,294.0,267.0,1.0,2402.0,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,29,3,2025-01-29,WN,19393,WN,N216WR,3019,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,12992,1299206,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,1535,1528.0,-7.0,0.0,0.0,-1.0,1500-1559,10.0,1538.0,1624.0,4.0,1645,1628.0,-17.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,70.0,60.0,46.0,1.0,296.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,10,5,2025-01-10,WN,19393,WN,N8600F,5004,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,1845,1851.0,6.0,6.0,0.0,0.0,1800-1859,10.0,1901.0,2103.0,8.0,2110,2111.0,1.0,1.0,0.0,0.0,2100-2159,0.0,,0.0,145.0,140.0,122.0,1.0,806.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,7,2,2025-01-07,DL,19790,DL,N393DN,893,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,705,926.0,141.0,141.0,1.0,9.0,0700-0759,11.0,937.0,1206.0,6.0,1016,1212.0,116.0,116.0,1.0,7.0,1000-1059,0.0,,0.0,131.0,106.0,89.0,1.0,731.0,3,116.0,0.0,0.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,30,4,2025-01-30,UA,19977,UA,N29961,1372,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1300,1300.0,0.0,0.0,0.0,0.0,1300-1359,21.0,1321.0,2046.0,8.0,2058,2054.0,-4.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,298.0,294.0,265.0,1.0,2419.0,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,23,4,2025-01-23,OO,20304,OO,N85373,4699,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11503,1150305,31503,EGE,"Eagle, CO",CO,8,Colorado,82,1125,1124.0,-1.0,0.0,0.0,-1.0,1100-1159,35.0,1159.0,1223.0,7.0,1241,1230.0,-11.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,76.0,66.0,24.0,1.0,120.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2,4,2025-01-02,OO,20304,OO,N611SK,6533,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1635,1625.0,-10.0,0.0,0.0,-1.0,1600-1659,17.0,1642.0,1850.0,9.0,1914,1859.0,-15.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,99.0,94.0,68.0,1.0,369.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,3,5,2025-01-03,UA,19977,UA,N37551,1627,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2100,2148.0,48.0,48.0,1.0,3.0,2100-2159,22.0,2210.0,520.0,4.0,510,524.0,14.0,14.0,0.0,0.0,0001-0559,0.0,,0.0,310.0,276.0,250.0,1.0,2400.0,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,29,3,2025-01-29,DL,19790,DL,N355DN,2208,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1615,1601.0,-14.0,0.0,0.0,-1.0,1600-1659,12.0,1613.0,2133.0,5.0,2155,2138.0,-17.0,0.0,0.0,-2.0,2100-2159,0.0,,0.0,220.0,217.0,200.0,1.0,1535.0,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,23,4,2025-01-23,AA,19805,AA,N981NN,650,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2240,2234.0,-6.0,0.0,0.0,-1.0,2200-2259,17.0,2251.0,2331.0,8.0,2353,2339.0,-14.0,0.0,0.0,-1.0,2300-2359,0.0,,0.0,73.0,65.0,40.0,1.0,224.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,8,3,2025-01-08,B6,20409,B6,N566JB,153,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,715,705.0,-10.0,0.0,0.0,-1.0,0700-0759,20.0,725.0,1031.0,6.0,1047,1037.0,-10.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,152.0,152.0,126.0,1.0,1046.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,27,1,2025-01-27,AA,19805,AA,N947NN,1506,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,727,721.0,-6.0,0.0,0.0,-1.0,0700-0759,22.0,743.0,844.0,13.0,909,857.0,-12.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,162.0,156.0,121.0,1.0,761.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,14,2,2025-01-14,WN,19393,WN,N8628A,695,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,2040,2037.0,-3.0,0.0,0.0,-1.0,2000-2059,15.0,2052.0,2144.0,5.0,2200,2149.0,-11.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,80.0,72.0,52.0,1.0,321.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,10,5,2025-01-10,DL,19790,DL,N803DN,2706,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1147,1411.0,144.0,144.0,1.0,9.0,1100-1159,14.0,1425.0,1652.0,13.0,1450,1705.0,135.0,135.0,1.0,9.0,1400-1459,0.0,,0.0,183.0,174.0,147.0,1.0,1185.0,5,0.0,0.0,0.0,0.0,135.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,7,2,2025-01-07,AA,19805,AA,N966AN,3104,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1412,1410.0,-2.0,0.0,0.0,-1.0,1400-1459,13.0,1423.0,1523.0,11.0,1545,1534.0,-11.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,153.0,144.0,120.0,1.0,731.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,MQ,20398,MQ,N218NN,3877,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11540,1154005,30615,ELP,"El Paso, TX",TX,48,Texas,74,940,939.0,-1.0,0.0,0.0,-1.0,0900-0959,13.0,952.0,1151.0,2.0,1221,1153.0,-28.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,221.0,194.0,179.0,1.0,1236.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,22,3,2025-01-22,OO,20304,OO,N87364,5268,15041,1504102,35041,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1425,1416.0,-9.0,0.0,0.0,-1.0,1400-1459,63.0,1519.0,1642.0,10.0,1628,1652.0,24.0,24.0,1.0,1.0,1600-1659,0.0,,0.0,123.0,156.0,83.0,1.0,557.0,3,24.0,0.0,0.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,16,4,2025-01-16,OH,20397,OH,N512AE,5031,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,730,720.0,-10.0,0.0,0.0,-1.0,0700-0759,16.0,736.0,817.0,5.0,838,822.0,-16.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,128.0,122.0,101.0,1.0,562.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,14,2,2025-01-14,WN,19393,WN,N7737E,247,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,625,621.0,-4.0,0.0,0.0,-1.0,0600-0659,26.0,647.0,939.0,5.0,1000,944.0,-16.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,155.0,143.0,112.0,1.0,1014.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2,4,2025-01-02,OO,20304,OO,N612UX,5875,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15041,1504102,35041,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,16,Idaho,83,1900,1859.0,-1.0,0.0,0.0,-1.0,1900-1959,18.0,1917.0,2054.0,6.0,2105,2100.0,-5.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,125.0,121.0,97.0,1.0,557.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,WN,19393,WN,N8685B,661,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,925,921.0,-4.0,0.0,0.0,-1.0,0900-0959,9.0,930.0,1032.0,3.0,1045,1035.0,-10.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,80.0,74.0,62.0,1.0,319.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,B6,20409,B6,N986JB,735,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1830,1818.0,-12.0,0.0,0.0,-1.0,1800-1859,18.0,1836.0,2151.0,6.0,2213,2157.0,-16.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,343.0,339.0,315.0,1.0,2153.0,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,15,3,2025-01-15,WN,19393,WN,N452WN,3257,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1435,1431.0,-4.0,0.0,0.0,-1.0,1400-1459,11.0,1442.0,1534.0,3.0,1550,1537.0,-13.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,75.0,66.0,52.0,1.0,272.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,14,2,2025-01-14,AA,19805,AA,N982AN,983,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,2150,2142.0,-8.0,0.0,0.0,-1.0,2100-2159,27.0,2209.0,2353.0,6.0,22,2359.0,-23.0,0.0,0.0,-2.0,0001-0559,0.0,,0.0,152.0,137.0,104.0,1.0,825.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,22,3,2025-01-22,AA,19805,AA,N403AN,1397,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1804,1801.0,-3.0,0.0,0.0,-1.0,1800-1859,19.0,1820.0,2133.0,13.0,2156,2146.0,-10.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,232.0,225.0,193.0,1.0,1258.0,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,13,1,2025-01-13,DL,19790,DL,N317DU,508,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1605,1558.0,-7.0,0.0,0.0,-1.0,1600-1659,13.0,1611.0,1834.0,6.0,1906,1840.0,-26.0,0.0,0.0,-2.0,1900-1959,0.0,,0.0,361.0,342.0,323.0,1.0,2306.0,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,30,4,2025-01-30,AS,19930,AS,N237AK,1306,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,810,802.0,-8.0,0.0,0.0,-1.0,0800-0859,18.0,820.0,1024.0,22.0,1115,1046.0,-29.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,185.0,164.0,124.0,1.0,954.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,11,6,2025-01-11,OO,20304,OO,N280SY,3649,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,600,,,,,,0600-0659,,,,,745,,,,,,0700-0759,1.0,B,0.0,105.0,,,1.0,390.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,9,4,2025-01-09,UA,19977,UA,N75853,379,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,815,847.0,32.0,32.0,1.0,2.0,0800-0859,21.0,908.0,1050.0,13.0,1042,1103.0,21.0,21.0,1.0,1.0,1000-1059,0.0,,0.0,147.0,136.0,102.0,1.0,758.0,4,5.0,0.0,0.0,0.0,16.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,11,6,2025-01-11,OO,20304,OO,N929SW,5723,14696,1469608,34696,SBN,"South Bend, IN",IN,18,Indiana,42,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,1210.0,370.0,370.0,1.0,12.0,0600-0659,28.0,1238.0,1159.0,7.0,616,1206.0,350.0,350.0,1.0,12.0,0600-0659,0.0,,0.0,76.0,56.0,21.0,1.0,84.0,1,0.0,0.0,0.0,0.0,350.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,23,4,2025-01-23,OH,20397,OH,N597NN,5273,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,10868,1086803,30868,CAE,"Columbia, SC",SC,45,South Carolina,37,1730,1720.0,-10.0,0.0,0.0,-1.0,1700-1759,19.0,1739.0,1855.0,4.0,1914,1859.0,-15.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,104.0,99.0,76.0,1.0,408.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,OO,20304,OO,N252SY,3901,12156,1215605,32156,HLN,"Helena, MT",MT,30,Montana,84,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,550,544.0,-6.0,0.0,0.0,-1.0,0001-0559,18.0,602.0,705.0,5.0,730,710.0,-20.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,100.0,86.0,63.0,1.0,402.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,16,4,2025-01-16,AA,19805,AA,N12028,1050,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,1633,1714.0,41.0,41.0,1.0,2.0,1600-1659,15.0,1729.0,1845.0,27.0,1819,1912.0,53.0,53.0,1.0,3.0,1800-1859,0.0,,0.0,106.0,118.0,76.0,1.0,597.0,3,41.0,0.0,12.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,6,1,2025-01-06,DL,19790,DL,N120DU,1134,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1829,1823.0,-6.0,0.0,0.0,-1.0,1800-1859,22.0,1845.0,2038.0,4.0,2058,2042.0,-16.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,149.0,139.0,113.0,1.0,852.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,10,5,2025-01-10,NK,20416,NK,N602NK,1761,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2110,2136.0,26.0,26.0,1.0,1.0,2100-2159,14.0,2150.0,104.0,3.0,59,107.0,8.0,8.0,0.0,0.0,0001-0559,0.0,,0.0,169.0,151.0,134.0,1.0,1189.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,24,5,2025-01-24,F9,20436,F9,N366FR,2407,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,600,554.0,-6.0,0.0,0.0,-1.0,0600-0659,16.0,610.0,825.0,9.0,850,834.0,-16.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,170.0,160.0,135.0,1.0,867.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,4,6,2025-01-04,DL,19790,DL,N986AT,1400,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1259,1333.0,34.0,34.0,1.0,2.0,1200-1259,11.0,1344.0,1512.0,6.0,1457,1518.0,21.0,21.0,1.0,1.0,1400-1459,0.0,,0.0,118.0,105.0,88.0,1.0,534.0,3,7.0,0.0,0.0,0.0,14.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,10,5,2025-01-10,UA,19977,UA,N76523,2356,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1109,1100.0,-9.0,0.0,0.0,-1.0,1100-1159,20.0,1120.0,1704.0,5.0,1727,1709.0,-18.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,258.0,249.0,224.0,1.0,1911.0,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,27,1,2025-01-27,MQ,20398,MQ,N311VE,3740,12278,1227805,30928,ICT,"Wichita, KS",KS,20,Kansas,62,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1421,1415.0,-6.0,0.0,0.0,-1.0,1400-1459,33.0,1448.0,1553.0,7.0,1550,1600.0,10.0,10.0,0.0,0.0,1500-1559,0.0,,0.0,89.0,105.0,65.0,1.0,328.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,22,3,2025-01-22,AA,19805,AA,N405AN,1990,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1335,1327.0,-8.0,0.0,0.0,-1.0,1300-1359,17.0,1344.0,2056.0,31.0,2129,2127.0,-2.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,294.0,300.0,252.0,1.0,2342.0,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,8,3,2025-01-08,UA,19977,UA,N444UA,1208,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,1600,1618.0,18.0,18.0,1.0,1.0,1600-1659,11.0,1629.0,1734.0,6.0,1742,1740.0,-2.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,162.0,142.0,125.0,1.0,909.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
